Neepawa (Man.),T,3325,,3301,Adjusted figure due to boundary change.,1576,
Neguac (N.B.),VL,1697,,1735,,705,
Neguaguon Lake 25D (Ont.),R,207,,233,,76,
Neilburg (Sask.),VL,366,,349,Adjusted figure due to boundary change.,178,
Nekalliston 2 (B.C.),R,0,,2,,1,
Nekaneet Cree Nation (Sask.),R,197,,175,,50,
Nelson (N.B.),PAR,1021,,994,,373,
Nelson (B.C.),C,9298,,9585,,4368,
Nelson House 170 (Man.),R,1710,,1760,,437,
Nelson House 170A (Man.),R,0,,0,,0,
Nelson House 170B (Man.),R,0,,0,,0,
Nelson House 170C (Man.),R,0,,0,,0,
Nemiscau (Que.),VC,0,,0,,0,
Nemiscau (Que.),TR,566,,487,,161,
Nequatque 1 (B.C.),R,153,,132,,58,
Nequatque 2 (B.C.),R,15,,20,,4,
Nequatque 3A (B.C.),R,5,,3,,2,
Nesikep 6 (B.C.),R,10,,11,,4,
Neskantaga (Ont.),R,0,,0,Adjusted figure due to boundary change.,0,
Neskonlith 1 (Neskainlith 1) (B.C.),R,32,,86,,15,
Neskonlith 2 (B.C.),R,107,,66,,40,
Nesuch 3 (B.C.),R,88,,0,Incompletely enumerated Indian reserve or Indian settlement.,39,
Netherhill (Sask.),VL,35,,39,,15,
Neudorf (Sask.),VL,304,,331,,171,
Neuville (Que.),V,3346,,3261,Adjusted figure due to boundary change.,1432,
Neville (Sask.),VL,70,,88,,44,
New Aiyansh (B.C.),NVL,716,,739,Adjusted figure due to boundary change.,233,
New Bandon (N.B.),PAR,1478,,1621,,783,
New Carlisle (Que.),M,1431,,1538,,611,
New Credit (Part) 40A (Ont.),R,95,,0,Incompletely enumerated Indian reserve or Indian settlement.,34,
New Credit (Part) 40A (Ont.),R,399,,0,Incompletely enumerated Indian reserve or Indian settlement.,159,
New Denver (B.C.),VL,538,,579,,317,
New Glasgow (N.S.),T,9432,,9812,,4221,
New Hazelton (B.C.),DM,750,,822,,323,
New Liskeard (Ont.),T,4906,,5112,,2209,
New Maryland (N.B.),PAR,2286,,2193,,793,
New Maryland (N.B.),VL,4284,,4284,,1405,
New Norway (Alta.),VL,292,,270,,112,
New Perlican (Nfld.Lab.),T,223,,252,,157,
New Post 69 (Ont.),R,0,,0,,0,
New Post 69A (Ont.),R,105,,71,,27,
New Richmond (Que.),V,3760,,3941,,1540,
New Ross 20 (N.S.),R,21,,0,,6,
New Sarepta (Alta.),VL,382,,359,,143,
New Songhees 1A (B.C.),R,1874,,1774,,883,
New Tecumseth (Ont.),T,26141,,22904,Adjusted figure due to boundary change.,9588,
New Westminster (B.C.),C,54656,,49350,,26624,
Newbury (Ont.),VL,422,,430,,164,
Newcastle (N.B.),PAR,1228,,1257,,476,
Newcombe No. 260 (Sask.),RM,405,,408,Adjusted figure due to boundary change.,132,
Newell County No. 4 (Alta.),CM,7137,,6421,,2365,
Newmarket (Ont.),T,65788,,57125,,21589,
Newport (Que.),M,1808,,2029,,770,
Newport (Que.),CT,756,,729,,392,
New-Wes-Valley (Nfld.Lab.),T,2832,,3061,,1166,
Neyaashiinigmiing (Ont.),R,587,,0,Incompletely enumerated Indian reserve or Indian settlement.,248,
Niagara Falls (Ont.),C,78815,,76917,,32447,
Niagara-on-the-Lake (Ont.),T,13839,,13238,,5388,
Nickel Palm 4 (B.C.),R,10,,16,,6,
Nickeyeah 25 (B.C.),R,15,,21,,7,
Nicola Lake 1 (B.C.),R,155,,140,,46,
Nicola Mameet 1 (B.C.),R,442,,385,,177,
Nicolet (Que.),V,7928,,7795,Adjusted figure due to boundary change.,3239,
Nicomen 1 (B.C.),R,42,,60,,17,
Nigadoo (N.B.),VL,983,,961,,406,
Nipawin (Sask.),T,4275,,4318,,1985,
Nipawin No. 487 (Sask.),RM,1274,,1269,,528,
Nipigon (Ont.),TP,1964,,2210,,850,
Nipissing (Ont.),TP,1553,,1524,,1071,
Nipissing 10 (Ont.),R,1378,,1381,,553,
"Nipissing, Unorganized, North Part (Ont.)",UNO,1856,,2016,Adjusted figure due to boundary change.,962,
"Nipissing, Unorganized, South Part (Ont.)",UNO,51,,77,Adjusted figure due to boundary change.,69,
Nippers Harbour (Nfld.Lab.),T,189,,226,,80,
Nisga'a (B.C.),NL,85,,98,Adjusted figure due to boundary change.,60,
Niverville (Man.),T,1921,,1731,Adjusted figure due to boundary change.,659,
Nkaih 10 (B.C.),R,0,,5,,0,
Nobleford (Alta.),VL,615,,558,,228,
Nohomeen 23 (B.C.),R,10,,14,,3,
Nokomis (Sask.),T,436,,469,,230,
Nominingue (Que.),M,2064,,1930,,1875,
Nooaitch 10 (B.C.),R,119,,121,,34,
Norbertville (Que.),VL,286,,255,,114,
Norfolk (Ont.),C,60847,,60534,Adjusted figure due to boundary change.,25359,
Norglenwold (Alta.),SV,267,,281,,185,
Norman Wells (N.W.T.),T,666,,798,,323,
Normandin (Que.),V,3524,,3873,,1365,
Norman's Cove-Long Cove (Nfld.Lab.),T,852,,988,,313,
Normétal (Que.),M,1019,,1129,,448,
Norquay (Sask.),T,485,,505,,239,
Norris Arm (Nfld.Lab.),T,843,,1007,,404,
Norris Beach (Alta.),SV,29,,23,,90,
Norris Point (Nfld.Lab.),T,786,,850,,339,
North Algona Wilberforce (Ont.),TP,2729,,2595,Adjusted figure due to boundary change.,1563,
North Battleford (Sask.),C,13692,,14051,,5976,
North Battleford No. 437 (Sask.),RM,1078,,984,,326,
North Bay (Ont.),C,52771,,54332,,22973,
North Bay 5 (B.C.),R,51,,105,,28,
North Cowichan (B.C.),DM,26148,,25305,,10929,
North Cypress (Man.),RM,1853,,1900,,588,
North Dumfries (Ont.),TP,8769,,7817,,2898,
North Dundas (Ont.),TP,11014,,11064,Adjusted figure due to boundary change.,4131,
North Frontenac (Ont.),TP,1801,,1773,Adjusted figure due to boundary change.,2739,
North Glengarry (Ont.),TP,10589,,10801,Adjusted figure due to boundary change.,4509,
North Grenville (Ont.),TP,13581,,12648,Adjusted figure due to boundary change.,5095,
North Grove (Sask.),RV,44,,15,,126,
North Hatley (Que.),VL,746,,758,,443,
North Himsworth (Ont.),TP,3177,,3168,,1415,
North Huron (Ont.),TP,4984,,5099,Adjusted figure due to boundary change.,2139,
North Kawartha (Ont.),TP,2144,,2104,Adjusted figure due to boundary change.,3806,
North Lake (N.B.),PAR,218,,213,,338,
North Middlesex (Ont.),TP,6901,,6978,Adjusted figure due to boundary change.,2436,
North Norfolk (Man.),RM,2941,,3024,,958,
North Okanagan B (B.C.),RDA,3067,,3113,Adjusted figure due to boundary change.,1280,
North Okanagan C (B.C.),RDA,3627,,3587,Adjusted figure due to boundary change.,1547,
North Okanagan D (B.C.),RDA,2840,,2982,Adjusted figure due to boundary change.,1120,
North Okanagan E (B.C.),RDA,938,,987,Adjusted figure due to boundary change.,418,
North Okanagan F (B.C.),RDA,3855,,3997,Adjusted figure due to boundary change.,1763,
North Perth (Ont.),T,12055,,11808,Adjusted figure due to boundary change.,4529,
North Portal (Sask.),VL,136,,148,,59,
North Qu'Appelle No. 187 (Sask.),RM,838,,828,,724,
North River (Nfld.Lab.),T,516,,589,,248,
North Rustico (P.E.I.),COM,637,,650,,289,
North Saanich (B.C.),DM,10436,,10411,,4279,
North Shore (Ont.),TP,544,,678,,392,
North Spirit Lake (Ont.),R,231,,157,,57,
North Stormont (Ont.),TP,6855,,6900,Adjusted figure due to boundary change.,2426,
North Tacla Lake 7 (B.C.),R,140,,189,,74,
North Tacla Lake 7A (B.C.),R,40,,44,,16,
North Thompson 1 (B.C.),R,237,,220,,95,
North Vancouver (B.C.),DM,82310,,80418,,29528,
North Vancouver (B.C.),C,44303,,41475,,21217,
North West River (Nfld.Lab.),T,551,,567,,234,
Northampton (N.B.),PAR,1708,,1464,,630,
Northeastern Manitoulin and the Islands (Ont.),T,2531,,2573,Adjusted figure due to boundary change.,1996,
Northern Arm (Nfld.Lab.),T,375,,422,,174,
Northern Bruce Peninsula (Ont.),TP,3599,,3500,Adjusted figure due to boundary change.,4477,
Northern Lights No. 22 (Alta.),MD,4217,,4462,,1609,
Northern Rockies A (B.C.),RDA,937,,902,Adjusted figure due to boundary change.,343,
Northern Rockies B (B.C.),RDA,100,,101,Adjusted figure due to boundary change.,40,
Northesk (N.B.),PAR,2606,,2731,,1075,
Northfield (N.B.),PAR,728,,801,,339,
Northfield (Que.),M,521,,516,,796,
Northwest Angle 33B (Ont.),R,97,,35,,38,
Norton (N.B.),PAR,1222,,1126,,444,
Norton (N.B.),VL,1370,,1390,,537,
Norton No. 69 (Sask.),RM,252,,296,,130,
Norway House 17 (Man.),R,3950,,3402,,967,
Norwich (Ont.),TP,10478,,10560,Adjusted figure due to boundary change.,3536,
Notre Dame de Lourdes (Man.),VL,619,,620,,246,
Notre-Dame-Auxiliatrice-de-Buckland (Que.),P,798,,844,,453,
Notre-Dame-de-Bon-Secours-Partie-Nord (Que.),P,284,,273,,140,
Notre-Dame-de-Ham (Que.),M,395,,343,,212,
Notre-Dame-de-la-Merci (Que.),M,811,,726,,1099,
Notre-Dame-de-la-Paix (Que.),P,689,,688,,385,
Notre-Dame-de-la-Salette (Que.),M,706,,678,,403,
Notre-Dame-de-l'Île-Perrot (Que.),M,8546,,7059,,3083,
Notre-Dame-de-Lorette (Que.),M,216,,234,,84,
Notre-Dame-de-Lourdes (N.B.),PAR,306,,345,,124,
Notre-Dame-de-Lourdes (Que.),P,714,,752,,303,
Notre-Dame-de-Lourdes (Que.),P,2176,,2087,,895,
Notre-Dame-de-Montauban (Que.),M,817,,909,,386,
Notre-Dame-de-Pierreville (Que.),P,876,,813,,484,
Notre-Dame-de-Pontmain (Que.),M,620,,581,,487,
Notre-Dame-de-Portneuf (Que.),P,1659,,1727,,741,
Notre-Dame-de-Saint-Hyacinthe (Que.),P,858,,866,,349,
Notre-Dame-des-Anges (Que.),P,409,,370,,2,
Notre-Dame-des-Bois (Que.),M,759,,654,,748,
Notre-Dame-des-Monts (Que.),M,831,,913,,302,
Notre-Dame-des-Neiges (Que.),M,1294,,1318,,782,
Notre-Dame-des-Pins (Que.),P,1030,,1006,Adjusted figure due to boundary change.,388,
Notre-Dame-des-Prairies (Que.),M,7316,,6837,,3156,
Notre-Dame-des-Sept-Douleurs (Que.),P,44,,42,,90,
Notre-Dame-de-Stanbridge (Que.),P,712,,814,,279,
Notre-Dame-du-Bon-Conseil (Que.),VL,1453,,1343,,552,
Notre-Dame-du-Bon-Conseil (Que.),P,984,,956,,394,
Notre-Dame-du-Lac (Que.),V,2152,,2193,,981,
Notre-Dame-du-Laus (Que.),M,1382,,1378,,1365,
Notre-Dame-du-Mont-Carmel (Que.),P,5055,,4835,,2126,
Notre-Dame-du-Mont-Carmel (Que.),P,899,,940,,409,
Notre-Dame-du-Nord (Que.),M,1109,,1250,,554,
Notre-Dame-du-Portage (Que.),P,1172,,1209,,638,
Notre-Dame-du-Rosaire (Que.),M,401,,394,,208,
Notre-Dame-du-Sacré-Coeur-d'Issoudun (Que.),P,776,,759,,288,
Nouvelle (Que.),M,1960,,2009,,987,
Noyan (Que.),M,1093,,1012,,712,
Nuchatl 1 (B.C.),R,0,,0,,0,
Nuchatl 2 (B.C.),R,0,,0,,0,
Numukamis 1 (B.C.),R,5,,4,,3,
Nuuautin 2 (B.C.),R,119,,123,,38,
Oak Bay (B.C.),DM,17798,,17865,,8084,
Oak Lake (Man.),T,359,,369,,180,
Oakdale No. 320 (Sask.),RM,332,,354,,124,
Oakland (Man.),RM,1111,,1086,,379,
Oakville (Ont.),T,144738,,128405,,50000,
Obedjiwan (Que.),UNO,64,,48,,31,
Obedjiwan 28 (Que.),R,1666,,1464,,347,
Ocean Man 69 (Sask.),R,0,,9,,4,
Ocean Man 69A (Sask.),R,0,,2,,1,
Ocean Man 69B (Sask.),R,0,,0,,1,
Ocean Man 69C (Sask.),R,0,,0,,2,
Ocean Man 69E (Sask.),R,127,,6,,41,
Ocean Man 69F (Sask.),R,0,,0,,0,
Ochapowace 71 (Sask.),R,376,,409,,125,
Ochapowace 71-10 (Sask.),R,0,,1,Adjusted figure due to boundary change.,0,
Ochapowace 71-18 (Sask.),R,0,,0,Adjusted figure due to boundary change.,0,
Ochapowace 71-26 (Sask.),R,0,,0,Adjusted figure due to boundary change.,0,
Ochapowace 71-44 (Sask.),R,0,,0,Adjusted figure due to boundary change.,0,
Ochapowace 71-51 (Sask.),R,0,,0,Adjusted figure due to boundary change.,0,
Ochapowace 71-54 (Sask.),R,5,,4,Adjusted figure due to boundary change.,1,
Ochapowace 71-7 (Sask.),R,0,,0,Adjusted figure due to boundary change.,0,
Ochapowace 71-70 (Sask.),R,0,,0,Adjusted figure due to boundary change.,0,
O'Chiese 203 (Alta.),R,504,,440,,136,
Ochre River (Man.),RM,952,,980,,524,
Oclucje 7 (B.C.),R,32,,18,,12,
O'Connor (Ont.),TP,724,,739,,268,
Odanah (Man.),RM,505,,553,,187,
Odanak 12 (Que.),R,425,,392,,204,
Odessa (Sask.),VL,242,,268,,98,
Ogden (Que.),M,762,,769,,495,
Ogema (Sask.),T,292,,349,,198,
Ohamil 1 (B.C.),R,64,,64,,22,
Oil Springs (Ont.),VL,758,,773,,294,
Ojibway Nation of Saugeen (Savant Lake) (Ont.)  ¶,R,0,Incompletely enumerated Indian reserve or Indian settlement.,0,Incompletely enumerated Indian reserve or Indian settlement.,0,Incompletely enumerated Indian reserve or Indian settlement.
Oka (Que.),M,3194,,3012,Adjusted figure due to boundary change.,1296,
Okanagan (Part) 1 (B.C.),R,1800,,1438,,1304,
Okanagan (Part) 1 (B.C.),R,95,,67,,34,
Okanagan-Similkameen A (B.C.),RDA,1897,,1845,Adjusted figure due to boundary change.,910,
Okanagan-Similkameen B (B.C.),RDA,1122,,1064,Adjusted figure due to boundary change.,493,
Okanagan-Similkameen C (B.C.),RDA,4154,,4077,Adjusted figure due to boundary change.,1729,
Okanagan-Similkameen D (B.C.),RDA,5703,,5315,Adjusted figure due to boundary change.,2614,
Okanagan-Similkameen E (B.C.),RDA,1996,,1998,Adjusted figure due to boundary change.,894,
Okanagan-Similkameen F (B.C.),RDA,1989,,1903,Adjusted figure due to boundary change.,806,
Okanagan-Similkameen G (B.C.),RDA,2052,,1959,Adjusted figure due to boundary change.,1277,
Okanagan-Similkameen H (B.C.),RDA,1969,,2053,Adjusted figure due to boundary change.,1673,
Okanese 82 (Sask.),R,152,,135,,44,
Okotoks (Alta.),T,11664,,8528,Adjusted figure due to boundary change.,3804,
Old Crow (Y.T.),SET,299,,278,,148,
Old Fort 217 (Alta.),R,5,,4,,2,
Old Perlican (Nfld.Lab.),T,714,,747,,322,
Old Post No. 43 (Sask.),RM,475,,531,,184,
Olds (Alta.),T,6607,,5815,,2705,
O'Leary (P.E.I.),COM,860,,880,Adjusted figure due to boundary change.,375,
Oliver (B.C.),T,4224,,4285,,1986,
Oliver Paipoonge (Ont.),TP,5862,,5907,Adjusted figure due to boundary change.,2059,
Omerville (Que.),VL,2361,,2068,,861,
Omineca 1 (B.C.),R,10,,11,,2,
One Arrow 95 (Sask.),R,318,,243,,75,
One Arrow 95-1A (Sask.),R,10,,0,Adjusted figure due to boundary change.,3,
One Arrow 95-1C (Sask.),R,0,,2,Adjusted figure due to boundary change.,0,
One Arrow 95-1D (Sask.),R,0,,13,Adjusted figure due to boundary change.,0,
One Hundred Mile House (B.C.),DM,1739,,1850,,897,
Oneida 41 (Ont.)  ¶,R,0,Incompletely enumerated Indian reserve or Indian settlement.,0,Incompletely enumerated Indian reserve or Indian settlement.,0,Incompletely enumerated Indian reserve or Indian settlement.
Onoway (Alta.),VL,847,,788,,333,
Opasatika (Ont.),TP,325,,349,,132,
Opaskwayak Cree Nation 21A (Man.),R,235,,219,,81,
Opaskwayak Cree Nation 21B (Man.),R,30,,31,,17,
Opaskwayak Cree Nation 21C (Man.),R,5,,4,,5,
Opaskwayak Cree Nation 21E (Man.),R,2025,,1776,,539,
Opaskwayak Cree Nation 21I (Man.),R,137,,140,,59,
Opawakoscikan (Sask.),R,0,,0,,0,
Openit 27 (B.C.),R,0,,0,,0,
Opitsat 1 (B.C.),R,148,,151,,38,
Opportunity No. 17 (Alta.),MD,3436,,3060,,1488,
Orangeville (Ont.),T,25248,,21498,,8746,
Oregon Jack Creek 3 (B.C.),R,0,,3,,0,
Oregon Jack Creek 5 (B.C.),R,0,,0,,0,
Orford (Que.),CT,1987,,1427,,1766,
Orillia (Ont.),C,29121,,27846,,12172,
Orkney No. 244 (Sask.),RM,1728,,1810,,689,
Ormstown (Que.),M,3647,,3700,Adjusted figure due to boundary change.,1507,
Oro-Medonte (Ont.),TP,18315,,16698,,7667,
Oromocto (N.B.),T,8843,,9194,,3424,
Oromocto 26 (N.B.),R,249,,256,,82,
Osage (Sask.),VL,25,,23,,21,
Oshawa (Ont.),C,139051,,134364,,53298,
Osler (Sask.),T,823,,618,,259,
Osnaburgh 63A (Ont.),R,187,,0,Incompletely enumerated Indian reserve or Indian settlement.,40,
Osnaburgh 63B (Ont.),R,283,,0,Incompletely enumerated Indian reserve or Indian settlement.,73,
Osoyoos (B.C.),T,4295,,4127,Adjusted figure due to boundary change.,2290,
Osoyoos 1 (B.C.),R,567,,523,,260,
Otonabee-South Monaghan (Ont.),TP,6669,,6584,Adjusted figure due to boundary change.,2688,
Ottawa (Ont.),C,774072,,721136,Adjusted figure due to boundary change.,310132,
Otterburn Park (Que.),V,7866,,7320,,2917,
Oujé-Bougoumou (Que.),S-E,553,,478,,169,
Outlook (Sask.),T,2129,,2116,,985,
Outremont (Que.),V,22933,,22571,,9887,
Owen Sound (Ont.),C,21431,,21390,,9532,
Oxbow (Sask.),T,1132,,1163,,505,
Oxford (N.S.),T,1332,,1352,,586,
Oxford House 24 (Man.),R,1731,,1615,,390,
Oyen (Alta.),T,1020,,1009,,417,
Oyster Bay 12 (B.C.),R,58,,69,,18,
Pabineau 11 (N.B.),R,120,,134,,55,
Pabos (Que.),M,1427,,1488,,594,
Pabos Mills (Que.),M,1452,,1578,,621,
Pacheena 1 (B.C.),R,0,,0,,0,
Packington (Que.),P,580,,637,,368,
Pacquet (Nfld.Lab.),T,238,,291,,103,
Paddockwood (Sask.),VL,171,,187,,75,
Paddockwood No. 520 (Sask.),RM,1065,,1062,,451,
Padoue (Que.),M,285,,296,,119,
Paintearth County No. 18 (Alta.),CM,2192,,2316,,734,
Pakuashipi (Que.),S-E,228,,242,,60,
Palling 1 (B.C.),R,24,,45,,18,
Palmarolle (Que.),M,1527,,1561,,606,
Palmer (Sask.),VL,20,,29,,17,
Pangman (Sask.),VL,255,,251,,125,
Pangnirtung (Nvt.),HAM,1276,,1243,,403,
Papineau-Cameron (Ont.),TP,997,,973,,510,
Papineauville (Que.),M,2247,,2262,Adjusted figure due to boundary change.,1099,
Papyum 27 (B.C.),R,39,,41,,9,
Papyum 27A (B.C.),R,0,,0,,0,
Paquetville (N.B.),PAR,2649,,2838,,1069,
Paquetville (N.B.),VL,667,,731,,271,
Paradise (Nfld.Lab.),T,9598,,7948,Adjusted figure due to boundary change.,3404,
Paradise Hill (Sask.),VL,486,,466,,205,
Paradise Valley (Alta.),VL,152,,141,,69,
Parent (Que.),VL,326,,387,,175,
Parisville (Que.),P,533,,553,,232,
Park (North) (Man.),RM,339,,401,,160,
Park (South) (Man.),RM,889,,961,,1056,
Parkdale No. 498 (Sask.),RM,645,,691,,650,
Parkers Cove (Nfld.Lab.),T,366,,427,,122,
Parkland Beach (Alta.),SV,97,,97,,128,
Parkland County (Alta.),CM,27252,,25222,Adjusted figure due to boundary change.,10444,
Parkside (Sask.),VL,130,,119,,65,
Parksville (B.C.),C,10323,,9472,,5030,
Parrsboro (N.S.),T,1529,,1617,,807,
Parry Island First Nation (Ont.),R,375,,404,,144,
Parry Sound (Ont.),T,6124,,6326,,2797,
"Parry Sound, Unorganized, Centre Part (Ont.)",UNO,2198,,2082,Adjusted figure due to boundary change.,3552,
"Parry Sound, Unorganized, North East Part (Ont.)",UNO,185,,189,,144,
Parsnip 5 (B.C.),R,0,,0,,0,
Parson's Pond (Nfld.Lab.),T,427,,530,,203,
Pasadena (Nfld.Lab.),T,3133,,3445,,1173,
Pashilqua 2 (B.C.),R,35,,37,,13,
Paspébiac (Que.),V,3326,,3654,Adjusted figure due to boundary change.,1398,
Pasqua 79 (Sask.),R,343,,308,,118,
Patuanak (Sask.),NH,72,,89,,26,
Pauingassi First Nation (Man.),R,417,,351,,100,
Paulatuk (N.W.T.),SET,286,,277,,72,
Paul's Basin 2 (B.C.),R,16,,20,,8,
Pavilion 1 (B.C.)  ¶,R,0,Incompletely enumerated Indian reserve or Indian settlement.,76,Incompletely enumerated Indian reserve or Indian settlement.,0,Incompletely enumerated Indian reserve or Indian settlement.
Paynton (Sask.),VL,172,,161,,89,
Paynton No. 470 (Sask.),RM,259,,301,,133,
Pays Plat 51 (Ont.),R,65,,61,,28,
Peace No. 135 (Alta.),MD,1496,,1562,,559,
Peace River (Alta.),T,6240,,6536,,2523,
Peace River B (B.C.),RDA,4997,,5041,Adjusted figure due to boundary change.,1686,
Peace River C (B.C.),RDA,5830,,5251,Adjusted figure due to boundary change.,2091,
Peace River D (B.C.),RDA,5857,,6020,Adjusted figure due to boundary change.,2297,
Peace River E (B.C.),RDA,3142,,3285,Adjusted figure due to boundary change.,1297,
Peachland (B.C.),DM,4654,,4524,,2073,
Peawanuck (Ont.),S-E,193,,239,,72,
Pebble Baye (Sask.),RV,15,,16,,75,
Peel (N.B.),PAR,1375,,1286,,513,
Peepeekisis 81 (Sask.),R,396,,380,,131,
Peguis 1B (Man.),R,2515,,2076,,745,
Peigan 147 (Alta.),R,1537,,1662,,444,
Pelee (Ont.),TP,256,,283,,377,
Pelham (Ont.),T,15272,,14343,,5714,
Pelican Lake 191A (Sask.),R,0,,0,Adjusted figure due to boundary change.,0,
Pelican Lake 191B (Sask.),R,5,,2,Adjusted figure due to boundary change.,1,
Pelican Narrows (Sask.),NV,690,,445,,171,
Pelican Narrows (Alta.),SV,112,,106,,87,
Pelican Narrows 184B (Sask.),R,1153,,1404,,223,
Pelican Pointe (Sask.),RV,18,,19,,58,
Pelly (Sask.),VL,303,,331,,195,
Pelly Crossing (Y.T.),SET,328,,238,,124,
Pemberton (B.C.),VL,1637,,857,Adjusted figure due to boundary change.,682,
Pembina (Man.),RM,1769,,1850,,663,
Pembroke (Ont.),C,13490,,14177,,6207,
Pemynoos 9 (B.C.),R,0,,1,,0,
Penetanguishene (Ont.),T,8316,,7900,Adjusted figure due to boundary change.,3388,
Penhold (Alta.),T,1729,,1625,,636,
Pennal 19 (N.S.),R,0,,18,,0,
Pennant (Sask.),VL,150,,135,,75,
Pennfield (N.B.),PAR,2417,,2275,,1014,
Pense (Sask.),VL,533,,534,,187,
Pense No. 160 (Sask.),RM,494,,536,,197,
Penticton (B.C.),C,30985,,30987,,14745,
Penticton 1 (B.C.),R,901,,1073,,484,
Pentledge 2 (B.C.),R,0,,0,Incompletely enumerated Indian reserve or Indian settlement.,0,
Penzance (Sask.),VL,41,,46,,16,
Percé (Que.),V,3614,,3993,,1838,
Perdue (Sask.),VL,372,,403,,189,
Perdue No. 346 (Sask.),RM,430,,439,,152,
Péribonka (Que.),M,538,,588,,213,
Perry (Ont.),TP,2252,,2215,,1436,
Perth (N.B.),PAR,1288,,1335,,619,
Perth (Ont.),T,6003,,5902,Adjusted figure due to boundary change.,2953,
Perth East (Ont.),TP,12218,,12089,Adjusted figure due to boundary change.,3980,
Perth South (Ont.),TP,4304,,4343,Adjusted figure due to boundary change.,1468,
Perth-Andover (N.B.),VL,1908,,1861,,843,
Petawawa (Ont.),T,14398,,15304,Adjusted figure due to boundary change.,5565,
Peterborough (Ont.),C,71446,,69742,Adjusted figure due to boundary change.,30804,
Peters 1 (B.C.),R,44,,44,,17,
Petersville (N.B.),PAR,821,,849,,326,
Peterview (Nfld.Lab.),T,811,,862,,274,
Petit Rocher (N.B.),VL,1966,,2078,,860,
Petitcodiac (N.B.),VL,1444,,1425,,599,
Petite-Rivière-Saint-François (Que.),M,730,,753,,351,
Petite-Vallée (Que.),M,216,,224,,96,
Petit-Lac-Sainte-Anne (Que.),UNO,0,,0,,0,
Petit-Lac-Wayagamac (Que.),UNO,0,,0,,0,
Petit-Matane (Que.),M,1365,,1360,,607,
Petit-Mécatina (Que.),UNO,0,,0,,0,
Petit-Saguenay (Que.),M,849,,918,,366,
Petrolia (Ont.),T,4849,,4908,,1881,
Petty Harbour-Maddox Cove (Nfld.Lab.),T,949,,954,,335,
Piapot (Sask.),VL,55,,55,,35,
Piapot 75 (Sask.),R,503,,502,,152,
Piapot Cree First Nation 75H (Sask.),R,0,,5,Adjusted figure due to boundary change.,0,
Piapot No. 110 (Sask.),RM,369,,380,,147,
Pic Mobert North (Ont.),R,167,,67,,52,
Pic Mobert South (Ont.),R,140,,195,,57,
Pic River 50 (Ont.),R,346,,0,Incompletely enumerated Indian reserve or Indian settlement.,134,
Picard (Que.),UNO,10,,0,,5,
Pickering (Ont.),C,87139,,78989,,27188,
Pickle Lake (Ont.),TP,399,,544,,253,
Pictou (N.S.),T,3875,,4022,,1658,
"Pictou, Subd. A (N.S.)",SCM,6355,,6641,,3291,
"Pictou, Subd. B (N.S.)",SCM,6242,,6602,,2436,
"Pictou, Subd. C (N.S.)",SCM,9181,,9428,,4414,
Picture Butte (Alta.),T,1701,,1669,,641,
Piedmont (Que.),M,2122,,1862,,1620,
Pierceland (Sask.),VL,449,,488,,221,
Pierrefonds (Que.),V,54963,,53151,Adjusted figure due to boundary change.,20504,
Pierreville (Que.),VL,950,,1055,Adjusted figure due to boundary change.,453,
Pigeon Lake 138A (Alta.),R,373,,0,Incompletely enumerated Indian reserve or Indian settlement.,105,
Pikangikum 14 (Ont.)  ¶,R,0,Incompletely enumerated Indian reserve or Indian settlement.,1170,Incompletely enumerated Indian reserve or Indian settlement.,0,Incompletely enumerated Indian reserve or Indian settlement.
Pikogan (Que.),R,443,,442,,122,
Pikwakanagan (Golden Lake 39) (Ont.),R,443,,0,Incompletely enumerated Indian reserve or Indian settlement.,164,
Pilger (Sask.),VL,85,,106,,45,
Pilley's Island (Nfld.Lab.),T,391,,432,,168,
Pilot Butte (Sask.),T,1850,,1481,Adjusted figure due to boundary change.,588,
Pilot Mound (Man.),T,676,,716,,342,
Pinawa (Man.),LGD,1500,,1672,,666,
Pincher Creek (Alta.),T,3666,,3659,,1513,
Pincher Creek No. 9 (Alta.),MD,3197,,3172,,1461,
Pincourt (Que.),V,10107,,10023,,3608,
Pine Creek 66A (Man.),R,696,,575,,192,
Pine Falls (Man.),UNO,650,,776,Adjusted figure due to boundary change.,280,
Pinehouse (Sask.),NV,1038,,922,,251,
Piney (Man.),RM,1688,,1604,,983,
Pintendre (Que.),M,6209,,6035,,2222,
Pinto Creek No. 75 (Sask.),RM,229,,271,,99,
Pinware (Nfld.Lab.),T,140,,144,,50,
Piopolis (Que.),M,331,,300,,248,
Pipestone (Man.),RM,1567,,1710,,680,
Pitt Meadows (B.C.),DM,14670,,13436,,5397,
Pittville No. 169 (Sask.),RM,272,,291,,127,
Placentia (Nfld.Lab.),T,4426,,5013,,1777,
Plaisance (Que.),M,1004,,992,,413,
Plamondon (Alta.),VL,347,,263,Adjusted figure due to boundary change.,137,
Plaster Rock (N.B.),VL,1219,,1220,,550,
Plate Cove East (Nfld.Lab.),T,120,,144,,78,
Plate Cove West (Nfld.Lab.),T,183,,210,,84,
Pleasant Valley No. 288 (Sask.),RM,379,,418,,169,
Pleasantdale (Sask.),VL,98,,113,,43,
Pleasantdale No. 398 (Sask.),RM,673,,709,,443,
Plenty (Sask.),VL,147,,138,,76,
Plessisville (Que.),V,6756,,6810,,3000,
